"industry_code","merchant_size_tier","relationship_stage","accepted_partner_channel_id","primary_source_code","applications","avg_attribution_confidence","avg_incurred_cost","avg_detailed_if_booked","avg_enhanced_if_booked"
CONSTRUCTION_TRADES,LOWER_MIDDLE,RETURNING_GOOD,CH_STRATEGIC_PARTNER,SRC_PARTNER_ASSOCIATION,2,0.75000000000000000000,50.0000000000000000,833.0000000000000000,1028.7500000000000000
CONSTRUCTION_TRADES,LOWER_MIDDLE,RETURNING_GOOD,CH_STRATEGIC_PARTNER,SRC_PARTNER_SOFTWARE_PLATFORM,1,0.75000000000000000000,100.0000000000000000,1010.0000000000000000,1187.5000000000000000
CONSTRUCTION_TRADES,LOWER_MIDDLE,RETURNING_MIXED,CH_BROKER_NETWORK,SRC_BROKER_ISO,1,0.75000000000000000000,120.0000000000000000,1416.0000000000000000,1530.0000000000000000
CONSTRUCTION_TRADES,LOWER_MIDDLE,RETURNING_MIXED,CH_STRATEGIC_PARTNER,SRC_PARTNER_MERCHANT_SERVICES,1,0.75000000000000000000,140.0000000000000000,774.0000000000000000,862.5000000000000000
CONSTRUCTION_TRADES,MICRO,LOW_AND_GROW,CH_BANK_RELATIONSHIP,SRC_BANK_BRANCH_BANKER,1,0.75000000000000000000,56.6700000000000000,76.6700000000000000,76.6700000000000000
CONSTRUCTION_TRADES,MICRO,LOW_AND_GROW,CH_DIGITAL_DIRECT,SRC_DIGITAL_PAID_SEARCH,1,0.75000000000000000000,25.0000000000000000,65.0000000000000000,100.0000000000000000
CONSTRUCTION_TRADES,MICRO,LOW_AND_GROW,CH_PROCESSOR_DIRECT,SRC_PROC_PORTAL,1,0.75000000000000000000,40.0000000000000000,70.0000000000000000,70.0000000000000000
CONSTRUCTION_TRADES,MICRO,NEW,CH_BANK_RELATIONSHIP,SRC_BANK_RELATIONSHIP_MANAGER,3,0.75000000000000000000,56.5366666666666667,76.5366666666666667,76.5366666666666667
CONSTRUCTION_TRADES,MICRO,NEW,CH_BROKER_NETWORK,SRC_BROKER_DIRECT,1,0.75000000000000000000,50.0000000000000000,250.0000000000000000,275.0000000000000000
CONSTRUCTION_TRADES,MICRO,NEW,CH_BROKER_NETWORK,SRC_BROKER_ISO,3,0.75000000000000000000,136.0000000000000000,336.0000000000000000,336.0000000000000000
CONSTRUCTION_TRADES,MICRO,NEW,CH_DIGITAL_DIRECT,SRC_DIGITAL_PAID_SEARCH,1,0.95000000000000000000,35.0000000000000000,75.0000000000000000,104.0000000000000000
CONSTRUCTION_TRADES,MICRO,NEW,CH_PROCESSOR_DIRECT,SRC_PROC_ACCOUNT_MANAGER,1,0.75000000000000000000,56.2500000000000000,86.2500000000000000,92.1900000000000000
CONSTRUCTION_TRADES,MICRO,NEW,CH_PROCESSOR_DIRECT,SRC_PROC_EMAIL,2,0.75000000000000000000,40.0000000000000000,70.0000000000000000,80.0000000000000000
CONSTRUCTION_TRADES,MICRO,NEW,CH_PROCESSOR_DIRECT,SRC_PROC_PORTAL,2,0.75000000000000000000,40.0000000000000000,70.0000000000000000,70.0000000000000000
CONSTRUCTION_TRADES,MICRO,NEW,CH_STRATEGIC_PARTNER,SRC_PARTNER_ASSOCIATION,1,0.75000000000000000000,50.0000000000000000,150.0000000000000000,175.0000000000000000
CONSTRUCTION_TRADES,MICRO,NEW,CH_STRATEGIC_PARTNER,SRC_PARTNER_SOFTWARE_PLATFORM,3,0.75000000000000000000,100.0000000000000000,200.0000000000000000,200.0000000000000000
CONSTRUCTION_TRADES,MICRO,RETURNING_GOOD,CH_BANK_RELATIONSHIP,SRC_BANK_BRANCH_BANKER,2,0.75000000000000000000,56.6700000000000000,76.6700000000000000,76.6700000000000000
CONSTRUCTION_TRADES,MICRO,RETURNING_GOOD,CH_BANK_RELATIONSHIP,SRC_BANK_RELATIONSHIP_MANAGER,1,0.75000000000000000000,56.5400000000000000,76.5400000000000000,76.5400000000000000
CONSTRUCTION_TRADES,MICRO,RETURNING_GOOD,CH_BROKER_NETWORK,SRC_BROKER_DIRECT,1,0.75000000000000000000,50.0000000000000000,250.0000000000000000,275.0000000000000000
CONSTRUCTION_TRADES,MICRO,RETURNING_GOOD,CH_PROCESSOR_DIRECT,SRC_PROC_PORTAL,1,0.75000000000000000000,40.0000000000000000,70.0000000000000000,70.0000000000000000
CONSTRUCTION_TRADES,MICRO,RETURNING_MIXED,CH_PROCESSOR_DIRECT,SRC_PROC_EMAIL,2,0.75000000000000000000,40.0000000000000000,70.0000000000000000,80.0000000000000000
CONSTRUCTION_TRADES,MIDDLE,LOW_AND_GROW,CH_PROCESSOR_DIRECT,SRC_PROC_PORTAL,2,0.75000000000000000000,40.0000000000000000,752.5000000000000000,1207.5000000000000000
CONSTRUCTION_TRADES,MIDDLE,NEW,CH_BROKER_NETWORK,SRC_BROKER_DIRECT,1,0.75000000000000000000,50.0000000000000000,5166.0000000000000000,5805.5000000000000000
CONSTRUCTION_TRADES,MIDDLE,NEW,CH_DIGITAL_DIRECT,SRC_DIGITAL_PAID_SEARCH,1,0.95000000000000000000,25.0000000000000000,1225.0000000000000000,2710.0000000000000000
CONSTRUCTION_TRADES,MIDDLE,NEW,CH_DIGITAL_DIRECT,SRC_DIGITAL_PAID_SOCIAL,1,0.95000000000000000000,20.0000000000000000,1220.0000000000000000,2708.0000000000000000
CONSTRUCTION_TRADES,MIDDLE,NEW,CH_STRATEGIC_PARTNER,SRC_PARTNER_SOFTWARE_PLATFORM,1,0.75000000000000000000,100.0000000000000000,1826.0000000000000000,2207.5000000000000000
CONSTRUCTION_TRADES,MIDDLE,RETURNING_GOOD,CH_BROKER_NETWORK,SRC_BROKER_ISO,1,0.75000000000000000000,144.0000000000000000,4048.0000000000000000,4478.4000000000000000
CONSTRUCTION_TRADES,MIDDLE,RETURNING_GOOD,CH_STRATEGIC_PARTNER,SRC_PARTNER_ASSOCIATION,1,0.75000000000000000000,50.0000000000000000,2372.0000000000000000,
CONSTRUCTION_TRADES,SMALL,LOW_AND_GROW,CH_PROCESSOR_DIRECT,SRC_PROC_EMAIL,1,0.75000000000000000000,40.0000000000000000,114.4000000000000000,154.0000000000000000
CONSTRUCTION_TRADES,SMALL,LOW_AND_GROW,CH_STRATEGIC_PARTNER,SRC_PARTNER_ASSOCIATION,1,0.75000000000000000000,50.0000000000000000,190.0000000000000000,225.0000000000000000
CONSTRUCTION_TRADES,SMALL,NEW,CH_BANK_RELATIONSHIP,SRC_BANK_BRANCH_BANKER,3,0.61666666666666666667,56.6666666666666667,87.7333333333333333,77.8650000000000000
CONSTRUCTION_TRADES,SMALL,NEW,CH_BANK_RELATIONSHIP,SRC_BANK_RELATIONSHIP_MANAGER,1,0.75000000000000000000,56.5400000000000000,122.9400000000000000,135.8100000000000000
CONSTRUCTION_TRADES,SMALL,NEW,CH_BANK_RELATIONSHIP,SRC_BANK_TREASURY_CROSS_SELL,1,0.75000000000000000000,57.0000000000000000,105.4000000000000000,105.4000000000000000
CONSTRUCTION_TRADES,SMALL,NEW,CH_BROKER_NETWORK,SRC_BROKER_ISO,3,0.75000000000000000000,144.0000000000000000,514.6666666666666667,515.8000000000000000
CONSTRUCTION_TRADES,SMALL,NEW,CH_DIGITAL_DIRECT,SRC_DIGITAL_DIRECT_NAV,1,0.75000000000000000000,150.0000000000000000,208.4000000000000000,221.4000000000000000
CONSTRUCTION_TRADES,SMALL,NEW,CH_DIGITAL_DIRECT,SRC_DIGITAL_PAID_SEARCH,1,0.75000000000000000000,25.0000000000000000,145.0000000000000000,280.0000000000000000
CONSTRUCTION_TRADES,SMALL,NEW,CH_DIGITAL_DIRECT,SRC_DIGITAL_PAID_SOCIAL,2,0.85000000000000000000,20.0000000000000000,68.8000000000000000,117.8000000000000000
CONSTRUCTION_TRADES,SMALL,NEW,CH_PROCESSOR_DIRECT,SRC_PROC_ACCOUNT_MANAGER,2,0.75000000000000000000,56.2500000000000000,167.2500000000000000,227.1900000000000000
CONSTRUCTION_TRADES,SMALL,NEW,CH_PROCESSOR_DIRECT,SRC_PROC_EMAIL,2,0.75000000000000000000,40.0000000000000000,105.7000000000000000,139.5000000000000000
CONSTRUCTION_TRADES,SMALL,NEW,CH_PROCESSOR_DIRECT,SRC_PROC_PORTAL,4,0.75000000000000000000,40.0000000000000000,117.1000000000000000,148.5000000000000000
CONSTRUCTION_TRADES,SMALL,NEW,CH_STRATEGIC_PARTNER,SRC_PARTNER_ASSOCIATION,2,0.75000000000000000000,50.0000000000000000,330.0000000000000000,400.0000000000000000
CONSTRUCTION_TRADES,SMALL,NEW,CH_STRATEGIC_PARTNER,SRC_PARTNER_MERCHANT_SERVICES,1,0.75000000000000000000,140.0000000000000000,438.0000000000000000,442.5000000000000000
CONSTRUCTION_TRADES,SMALL,NEW,CH_STRATEGIC_PARTNER,SRC_PARTNER_SOFTWARE_PLATFORM,1,0.75000000000000000000,100.0000000000000000,368.0000000000000000,385.0000000000000000
CONSTRUCTION_TRADES,SMALL,RETURNING_GOOD,CH_BANK_RELATIONSHIP,SRC_BANK_RELATIONSHIP_MANAGER,1,0.75000000000000000000,56.5300000000000000,107.3300000000000000,107.3300000000000000
CONSTRUCTION_TRADES,SMALL,RETURNING_GOOD,CH_BROKER_NETWORK,SRC_BROKER_ISO,1,0.75000000000000000000,120.0000000000000000,520.0000000000000000,522.0000000000000000
CONSTRUCTION_TRADES,SMALL,RETURNING_GOOD,CH_DIGITAL_DIRECT,SRC_DIGITAL_ORGANIC_SEARCH,1,0.75000000000000000000,168.0000000000000000,268.0000000000000000,309.0000000000000000
CONSTRUCTION_TRADES,SMALL,RETURNING_GOOD,CH_PROCESSOR_DIRECT,SRC_PROC_ACCOUNT_MANAGER,2,0.75000000000000000000,56.2500000000000000,102.1500000000000000,118.6900000000000000
CONSTRUCTION_TRADES,SMALL,RETURNING_GOOD,CH_PROCESSOR_DIRECT,SRC_PROC_EMAIL,5,0.75000000000000000000,40.0000000000000000,92.5600000000000000,117.6000000000000000
CONSTRUCTION_TRADES,SMALL,RETURNING_GOOD,CH_STRATEGIC_PARTNER,SRC_PARTNER_MERCHANT_SERVICES,2,0.75000000000000000000,140.0000000000000000,317.0000000000000000,317.0000000000000000
CONSTRUCTION_TRADES,SMALL,RETURNING_MIXED,CH_BANK_RELATIONSHIP,SRC_BANK_BRANCH_BANKER,1,0.75000000000000000000,56.6700000000000000,109.4700000000000000,110.3300000000000000
CONSTRUCTION_TRADES,SMALL,RETURNING_MIXED,CH_BANK_RELATIONSHIP,SRC_BANK_RELATIONSHIP_MANAGER,1,0.75000000000000000000,56.5400000000000000,86.5400000000000000,86.5400000000000000
CONSTRUCTION_TRADES,SMALL,RETURNING_MIXED,CH_BANK_RELATIONSHIP,SRC_BANK_TREASURY_CROSS_SELL,1,0.75000000000000000000,57.0000000000000000,87.8000000000000000,87.8000000000000000
CONSTRUCTION_TRADES,SMALL,RETURNING_MIXED,CH_PROCESSOR_DIRECT,SRC_PROC_PORTAL,1,0.75000000000000000000,40.0000000000000000,89.2000000000000000,102.0000000000000000
ECOMMERCE_DIGITAL,LOWER_MIDDLE,LOW_AND_GROW,CH_BROKER_NETWORK,SRC_BROKER_ISO,1,0.75000000000000000000,120.0000000000000000,2424.0000000000000000,2664.0000000000000000
ECOMMERCE_DIGITAL,LOWER_MIDDLE,LOW_AND_GROW,CH_STRATEGIC_PARTNER,SRC_PARTNER_MERCHANT_SERVICES,1,0.75000000000000000000,140.0000000000000000,620.0000000000000000,670.0000000000000000
ECOMMERCE_DIGITAL,LOWER_MIDDLE,LOW_AND_GROW,CH_STRATEGIC_PARTNER,SRC_PARTNER_SOFTWARE_PLATFORM,1,0.75000000000000000000,100.0000000000000000,416.0000000000000000,445.0000000000000000
ECOMMERCE_DIGITAL,LOWER_MIDDLE,NEW,CH_BANK_RELATIONSHIP,SRC_BANK_BRANCH_BANKER,1,0.75000000000000000000,56.6700000000000000,243.8700000000000000,362.3300000000000000
ECOMMERCE_DIGITAL,LOWER_MIDDLE,NEW,CH_BANK_RELATIONSHIP,SRC_BANK_RELATIONSHIP_MANAGER,1,0.75000000000000000000,56.5400000000000000,189.3400000000000000,260.3100000000000000
ECOMMERCE_DIGITAL,LOWER_MIDDLE,NEW,CH_BROKER_NETWORK,SRC_BROKER_ISO,1,0.75000000000000000000,144.0000000000000000,3804.0000000000000000,4203.9000000000000000
ECOMMERCE_DIGITAL,LOWER_MIDDLE,NEW,CH_BROKER_NETWORK,SRC_BROKER_PURCHASED_LEAD,1,0.75000000000000000000,91.0000000000000000,1467.0000000000000000,1593.5000000000000000
ECOMMERCE_DIGITAL,LOWER_MIDDLE,NEW,CH_PROCESSOR_DIRECT,SRC_PROC_EMAIL,1,0.75000000000000000000,40.0000000000000000,170.2000000000000000,247.0000000000000000
ECOMMERCE_DIGITAL,LOWER_MIDDLE,NEW,CH_PROCESSOR_DIRECT,SRC_PROC_PORTAL,1,0.75000000000000000000,40.0000000000000000,310.0000000000000000,470.0000000000000000
ECOMMERCE_DIGITAL,LOWER_MIDDLE,NEW,CH_STRATEGIC_PARTNER,SRC_PARTNER_SOFTWARE_PLATFORM,1,0.75000000000000000000,100.0000000000000000,2026.0000000000000000,2457.5000000000000000
ECOMMERCE_DIGITAL,LOWER_MIDDLE,RETURNING_GOOD,CH_BROKER_NETWORK,SRC_BROKER_ISO,1,0.75000000000000000000,144.0000000000000000,2976.0000000000000000,3272.4000000000000000
ECOMMERCE_DIGITAL,LOWER_MIDDLE,RETURNING_GOOD,CH_STRATEGIC_PARTNER,SRC_PARTNER_ASSOCIATION,1,0.75000000000000000000,50.0000000000000000,550.0000000000000000,675.0000000000000000
ECOMMERCE_DIGITAL,LOWER_MIDDLE,RETURNING_GOOD,CH_STRATEGIC_PARTNER,SRC_PARTNER_SOFTWARE_PLATFORM,1,0.75000000000000000000,100.0000000000000000,474.0000000000000000,517.5000000000000000
ECOMMERCE_DIGITAL,LOWER_MIDDLE,RETURNING_MIXED,CH_STRATEGIC_PARTNER,SRC_PARTNER_ASSOCIATION,1,0.75000000000000000000,50.0000000000000000,1144.0000000000000000,1417.5000000000000000
ECOMMERCE_DIGITAL,MICRO,LOW_AND_GROW,CH_PROCESSOR_DIRECT,SRC_PROC_ACCOUNT_MANAGER,1,0.75000000000000000000,56.2500000000000000,86.2500000000000000,92.1900000000000000
ECOMMERCE_DIGITAL,MICRO,NEW,CH_DIGITAL_DIRECT,SRC_DIGITAL_PAID_SEARCH,1,0.75000000000000000000,25.0000000000000000,65.0000000000000000,100.0000000000000000
ECOMMERCE_DIGITAL,MICRO,NEW,CH_PROCESSOR_DIRECT,SRC_PROC_PORTAL,2,0.75000000000000000000,40.0000000000000000,70.0000000000000000,70.0000000000000000
ECOMMERCE_DIGITAL,MICRO,NEW,CH_STRATEGIC_PARTNER,SRC_PARTNER_ASSOCIATION,2,0.75000000000000000000,50.0000000000000000,150.0000000000000000,175.0000000000000000
ECOMMERCE_DIGITAL,MICRO,NEW,CH_STRATEGIC_PARTNER,SRC_PARTNER_SOFTWARE_PLATFORM,1,0.75000000000000000000,100.0000000000000000,200.0000000000000000,200.0000000000000000
ECOMMERCE_DIGITAL,MICRO,RETURNING_GOOD,CH_BANK_RELATIONSHIP,SRC_BANK_BRANCH_BANKER,2,0.75000000000000000000,56.6650000000000000,76.6650000000000000,76.6650000000000000
ECOMMERCE_DIGITAL,MICRO,RETURNING_GOOD,CH_DIGITAL_DIRECT,SRC_DIGITAL_DIRECT_MAIL,1,0.95000000000000000000,15.3000000000000000,55.3000000000000000,105.3000000000000000
ECOMMERCE_DIGITAL,MICRO,RETURNING_GOOD,CH_PROCESSOR_DIRECT,SRC_PROC_PORTAL,1,0.75000000000000000000,40.0000000000000000,70.0000000000000000,70.0000000000000000
ECOMMERCE_DIGITAL,MICRO,RETURNING_GOOD,CH_STRATEGIC_PARTNER,SRC_PARTNER_MERCHANT_SERVICES,1,0.75000000000000000000,140.0000000000000000,240.0000000000000000,240.0000000000000000
ECOMMERCE_DIGITAL,MICRO,RETURNING_MIXED,CH_PROCESSOR_DIRECT,SRC_PROC_PORTAL,1,0.75000000000000000000,40.0000000000000000,71.2000000000000000,72.0000000000000000
ECOMMERCE_DIGITAL,MIDDLE,NEW,CH_DIGITAL_DIRECT,SRC_DIGITAL_DIRECT_MAIL,1,0.75000000000000000000,15.3000000000000000,1215.3000000000000000,2715.3000000000000000
ECOMMERCE_DIGITAL,MIDDLE,NEW,CH_PROCESSOR_DIRECT,SRC_PROC_ACCOUNT_MANAGER,1,0.75000000000000000000,56.2500000000000000,956.2500000000000000,1542.1900000000000000
ECOMMERCE_DIGITAL,MIDDLE,NEW,CH_PROCESSOR_DIRECT,SRC_PROC_PORTAL,1,0.75000000000000000000,40.0000000000000000,755.8000000000000000,1213.0000000000000000
ECOMMERCE_DIGITAL,SMALL,LOW_AND_GROW,CH_DIGITAL_DIRECT,SRC_DIGITAL_DIRECT_NAV,1,0.75000000000000000000,150.0000000000000000,238.0000000000000000,288.0000000000000000
ECOMMERCE_DIGITAL,SMALL,LOW_AND_GROW,CH_STRATEGIC_PARTNER,SRC_PARTNER_SOFTWARE_PLATFORM,1,0.75000000000000000000,100.0000000000000000,248.0000000000000000,248.0000000000000000
ECOMMERCE_DIGITAL,SMALL,NEW,CH_BANK_RELATIONSHIP,SRC_BANK_RELATIONSHIP_MANAGER,3,0.75000000000000000000,56.5400000000000000,95.6066666666666667,100.2466666666666667
ECOMMERCE_DIGITAL,SMALL,NEW,CH_BROKER_NETWORK,SRC_BROKER_ISO,2,0.75000000000000000000,120.0000000000000000,758.0000000000000000,789.7500000000000000
ECOMMERCE_DIGITAL,SMALL,NEW,CH_DIGITAL_DIRECT,SRC_DIGITAL_DIRECT_MAIL,1,0.95000000000000000000,15.3000000000000000,114.5000000000000000,238.5000000000000000
ECOMMERCE_DIGITAL,SMALL,NEW,CH_DIGITAL_DIRECT,SRC_DIGITAL_DIRECT_NAV,2,0.75000000000000000000,150.0000000000000000,204.0000000000000000,211.5000000000000000
ECOMMERCE_DIGITAL,SMALL,NEW,CH_DIGITAL_DIRECT,SRC_DIGITAL_EMAIL_RETARGET,1,0.75000000000000000000,240.0000000000000000,324.8000000000000000,324.8000000000000000
ECOMMERCE_DIGITAL,SMALL,NEW,CH_DIGITAL_DIRECT,SRC_DIGITAL_ORGANIC_SEARCH,1,0.75000000000000000000,168.0000000000000000,232.0000000000000000,232.0000000000000000
ECOMMERCE_DIGITAL,SMALL,NEW,CH_DIGITAL_DIRECT,SRC_DIGITAL_PAID_SEARCH,2,0.85000000000000000000,30.0000000000000000,108.4000000000000000,188.4000000000000000
ECOMMERCE_DIGITAL,SMALL,NEW,CH_PROCESSOR_DIRECT,SRC_PROC_ACCOUNT_MANAGER,1,0.75000000000000000000,56.2500000000000000,139.6500000000000000,181.1900000000000000
ECOMMERCE_DIGITAL,SMALL,NEW,CH_PROCESSOR_DIRECT,SRC_PROC_EMAIL,1,0.75000000000000000000,40.0000000000000000,109.0000000000000000,145.0000000000000000
ECOMMERCE_DIGITAL,SMALL,NEW,CH_PROCESSOR_DIRECT,SRC_PROC_PORTAL,5,0.75000000000000000000,40.0000000000000000,108.2800000000000000,133.8000000000000000
ECOMMERCE_DIGITAL,SMALL,NEW,CH_STRATEGIC_PARTNER,SRC_PARTNER_MERCHANT_SERVICES,2,0.75000000000000000000,140.0000000000000000,460.0000000000000000,472.7500000000000000
ECOMMERCE_DIGITAL,SMALL,NEW,CH_STRATEGIC_PARTNER,SRC_PARTNER_SOFTWARE_PLATFORM,3,0.75000000000000000000,100.0000000000000000,422.6666666666666667,453.3333333333333333
ECOMMERCE_DIGITAL,SMALL,RETURNING_GOOD,CH_BANK_RELATIONSHIP,SRC_BANK_RELATIONSHIP_MANAGER,1,0.75000000000000000000,56.5400000000000000,114.1400000000000000,119.3100000000000000
ECOMMERCE_DIGITAL,SMALL,RETURNING_GOOD,CH_DIGITAL_DIRECT,SRC_DIGITAL_DIRECT_MAIL,1,0.95000000000000000000,15.3000000000000000,56.9000000000000000,108.9000000000000000
ECOMMERCE_DIGITAL,SMALL,RETURNING_GOOD,CH_DIGITAL_DIRECT,SRC_DIGITAL_EMAIL_RETARGET,1,0.75000000000000000000,240.0000000000000000,388.0000000000000000,453.0000000000000000
ECOMMERCE_DIGITAL,SMALL,RETURNING_GOOD,CH_DIGITAL_DIRECT,SRC_DIGITAL_PAID_SEARCH,1,0.95000000000000000000,25.0000000000000000,97.8000000000000000,173.8000000000000000
ECOMMERCE_DIGITAL,SMALL,RETURNING_GOOD,CH_PROCESSOR_DIRECT,SRC_PROC_EMAIL,2,0.75000000000000000000,40.0000000000000000,75.7000000000000000,89.5000000000000000
ECOMMERCE_DIGITAL,SMALL,RETURNING_GOOD,CH_PROCESSOR_DIRECT,SRC_PROC_PORTAL,1,0.75000000000000000000,40.0000000000000000,74.2000000000000000,77.0000000000000000
ECOMMERCE_DIGITAL,SMALL,RETURNING_GOOD,CH_STRATEGIC_PARTNER,SRC_PARTNER_ASSOCIATION,1,0.75000000000000000000,50.0000000000000000,320.0000000000000000,387.5000000000000000
ECOMMERCE_DIGITAL,SMALL,RETURNING_GOOD,CH_STRATEGIC_PARTNER,SRC_PARTNER_SOFTWARE_PLATFORM,1,0.75000000000000000000,100.0000000000000000,322.0000000000000000,327.5000000000000000
ECOMMERCE_DIGITAL,SMALL,RETURNING_MIXED,CH_BANK_RELATIONSHIP,SRC_BANK_RELATIONSHIP_MANAGER,1,0.75000000000000000000,56.5300000000000000,121.7300000000000000,133.5600000000000000
ECOMMERCE_DIGITAL,SMALL,RETURNING_MIXED,CH_DIGITAL_DIRECT,SRC_DIGITAL_DIRECT_NAV,1,0.75000000000000000000,150.0000000000000000,322.0000000000000000,477.0000000000000000
ECOMMERCE_DIGITAL,SMALL,RETURNING_MIXED,CH_STRATEGIC_PARTNER,SRC_PARTNER_ASSOCIATION,1,0.75000000000000000000,50.0000000000000000,378.0000000000000000,460.0000000000000000
ENERGY_SERVICES,LOWER_MIDDLE,LOW_AND_GROW,CH_BANK_RELATIONSHIP,SRC_BANK_TREASURY_CROSS_SELL,1,0.75000000000000000000,57.0000000000000000,157.0000000000000000,198.9000000000000000
ENERGY_SERVICES,LOWER_MIDDLE,LOW_AND_GROW,CH_PROCESSOR_DIRECT,SRC_PROC_ACCOUNT_MANAGER,1,0.35000000000000000000,56.2500000000000000,258.4500000000000000,
ENERGY_SERVICES,LOWER_MIDDLE,LOW_AND_GROW,CH_STRATEGIC_PARTNER,SRC_PARTNER_SOFTWARE_PLATFORM,1,0.75000000000000000000,100.0000000000000000,1746.0000000000000000,2107.5000000000000000
ENERGY_SERVICES,LOWER_MIDDLE,NEW,CH_BANK_RELATIONSHIP,SRC_BANK_TREASURY_CROSS_SELL,1,0.75000000000000000000,57.0000000000000000,216.6000000000000000,310.6500000000000000
ENERGY_SERVICES,LOWER_MIDDLE,NEW,CH_DIGITAL_DIRECT,SRC_DIGITAL_DIRECT_MAIL,1,0.75000000000000000000,15.3000000000000000,239.3000000000000000,519.3000000000000000
ENERGY_SERVICES,LOWER_MIDDLE,NEW,CH_PROCESSOR_DIRECT,SRC_PROC_ACCOUNT_MANAGER,2,0.55000000000000000000,56.2500000000000000,382.9500000000000000,417.1900000000000000
ENERGY_SERVICES,LOWER_MIDDLE,NEW,CH_PROCESSOR_DIRECT,SRC_PROC_EMAIL,2,0.75000000000000000000,40.0000000000000000,368.2000000000000000,577.0000000000000000
ENERGY_SERVICES,LOWER_MIDDLE,NEW,CH_PROCESSOR_DIRECT,SRC_PROC_PORTAL,1,0.75000000000000000000,40.0000000000000000,292.0000000000000000,440.0000000000000000
ENERGY_SERVICES,LOWER_MIDDLE,NEW,CH_STRATEGIC_PARTNER,SRC_PARTNER_MERCHANT_SERVICES,1,0.75000000000000000000,140.0000000000000000,800.0000000000000000,895.0000000000000000
ENERGY_SERVICES,LOWER_MIDDLE,RETURNING_GOOD,CH_BROKER_NETWORK,SRC_BROKER_ISO,1,0.75000000000000000000,144.0000000000000000,1628.0000000000000000,1755.9000000000000000
ENERGY_SERVICES,MICRO,LOW_AND_GROW,CH_DIGITAL_DIRECT,SRC_DIGITAL_ORGANIC_SEARCH,1,0.75000000000000000000,168.0000000000000000,208.0000000000000000,208.0000000000000000
